PARCELSIZE,BLDGSIZE,BLDGTOTVAL,AGE_2014,X_COORD,Y_COORD,SITEADDR,TLID,FIPS,DEMOLISHED,WSAddr,WScore,WSDesc,TScore,TSDesc,Total.Pop,Pop.Density,Median.Hhld.Income,Pct.White.Alone,Pct.Black.Alone,Pct.Asian.Alone,Pct.Renter.Occ,Median.Year.Built,Median.Gross.Rent.Pct.Inc,BLDGSIZE.thous,PARCELSIZE.sqft,COVERAGE
0.15067675,1327,0.5333925850685627,56,7686018,676798,2339 SE 146TH AVE,1S2E01CC  -04800,410510092022,0,2339 SE 146TH AVE,69,Somewhat Walkable,42,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,1.327,3.459062213039486e-6,383629989.36464983
0.14943799,1573,0.5160334496608942,59,7686282,676918,2311 SE 147TH AVE,1S2E01CC  -02600,410510092022,0,2311 SE 147TH AVE,69,Somewhat Walkable,42,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,1.573,3.43062419651056e-6,458517141.4578047
0.16125929,1402,0.5628666743356724,52,7685682,679140,14404 SE MARKET CT,1S2E01CB  -18500,410510092022,0,14404 SE MARKET CT,44,Car-Dependent,39,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,1.402,3.7020039026629937e-6,378713809.29433584
0.41185117,1616,0.34706610014521594,80,7686591,678869,1715 SE 148TH AVE,1S2E01CA  -06400,410510092022,0,1715 SE 148TH AVE,51,Somewhat Walkable,40,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,1.616,9.454801882460973e-6,170918441.24177188
0.1687482,903,0.4840811893286267,50,7686108,679478,1425 SE 146TH PL,1S2E01BC  -13700,410510092022,0,1425 SE 146TH PL,39,Car-Dependent,43,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,0.903,3.8739256198347105e-6,233096886.36678794
0.17645707,1200,0.5307112756991444,58,7685892,677582,2100 SE 145TH AVE,1S2E01CC  -01000,410510092022,0,2100 SE 145TH AVE,59,Somewhat Walkable,41,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,1.2,4.050896923783287e-6,296230692.25846267
0.17235148,1410,0.49815649324047523,57,7685199,679814,14212 SE MAIN ST,1S2E01BC  -07700,410510092022,0,14212 SE MAIN ST,48,Car-Dependent,42,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,1.41,3.956645546372819e-6,356362475.10030085
0.16316526,1767,0.511520737327189,52,7685531,679057,14333 SE MILL CT,1S2E01CB  -16600,410510092022,0,14333 SE MILL CT,43,Car-Dependent,39,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,1.767,3.7457589531680444e-6,471733505.03655005
0.14881022,660,0.34410137426378723,62,7685895,677953,14508 SE HARRISON ST,1S2E01CB  -09100,410510092022,0,14508 SE HARRISON ST,51,Somewhat Walkable,39,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,0.66,3.416212580348944e-6,193196408.1499241
0.14924269,864,0.4143484626647145,59,7686077,677429,14547 SE GRANT ST,1S2E01CC  -01500,410510092022,0,14547 SE GRANT ST,60,Somewhat Walkable,41,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,0.864,3.4261407254361804e-6,252178783.42986175
0.14581824,972,0.48575101778444396,59,7686539,676911,2311 SE 148TH AVE,1S2E01CD  -07900,410510092022,0,2311 SE 148TH AVE,68,Somewhat Walkable,42,Some Transit,1020,6165.587,33281,84.2156862745098,0.7843137254901961,9.705882352941178,45.66929133858268,1957,50,0.972,3.3475261707988977e-6,290363674.6678605
0.15544886,793,0.4648707681106662,59,7685337,678483,14254 SE MILL ST,1S2E01CB  -13000,410510092023,0,14254 SE MILL ST,50,Somewhat Walkable,36,Some Transit,1202,7188.248,48606,86.7720465890183,0,8.569051580698835,20.58047493403694,1960,32.09999847,0.793,3.5686147842056933e-6,222215074.46243092
0.17235191,2004,0.6080418088737202,55,7685191,679341,1525 SE 143RD AVE,1S2E01BC  -08900,410510092023,0,1525 SE 143RD AVE,48,Car-Dependent,42,Some Transit,1202,7188.248,48606,86.7720465890183,0,8.569051580698835,20.58047493403694,1960,32.09999847,2.004,3.956655417814509e-6,506488381.82298064
0.19759038,1672,0.5565668942178656,57,7685117,678224,14230 SE STEPHENS ST,1S2E01CB  -11300,410510092023,0,14230 SE STEPHENS ST,51,Somewhat Walkable,37,Some Transit,1202,7188.248,48606,86.7720465890183,0,8.569051580698835,20.58047493403694,1960,32.09999847,1.672,4.536050964187328e-6,368602560.50927174
0.15665785,936,0.46654086224415736,53,7685059,677976,14210 SE HARRISON ST,1S2E01CB  -10900,410510092023,0,14210 SE HARRISON ST,56,Somewhat Walkable,39,Some Transit,1202,7188.248,48606,86.7720465890183,0,8.569051580698835,20.58047493403694,1960,32.09999847,0.936,3.5963693755739207e-6,260262476.47341007
0.10068955,1438,0.5563388841619059,13,7684629,677801,2066 SE 141ST AVE,1S2E02DA  -07202,410510092023,0,2066 SE 141ST AVE,62,Somewhat Walkable,40,Some Transit,1202,7188.248,48606,86.7720465890183,0,8.569051580698835,20.58047493403694,1960,32.09999847,1.438,2.3115140036730946e-6,622103088.1556228
0.18993961,1402,0.5439817592703708,57,7684434,677994,14008 SE HARRISON ST,1S2E02DA  -06900,410510092023,0,14008 SE HARRISON ST,57,Somewhat Walkable,41,Some Transit,1202,7188.248,48606,86.7720465890183,0,8.569051580698835,20.58047493403694,1960,32.09999847,1.402,4.360413452708907e-6,321529142.8680937
0.18515792,2037,0.5448011499760421,57,7684852,679483,14139 SE HAWTHORNE CT,1S2E02AD  -12900,410510092023,0,14139 SE HAWTHORNE CT,53,Somewhat Walkable,42,Some Transit,1202,7188.248,48606,86.7720465890183,0,8.569051580698835,20.58047493403694,1960,32.09999847,2.037,4.250640955004592e-6,479221844.79065216
0.2342299,2264,0.5699917399543268,40,7688272,686749,15251 NE CLACKAMAS ST,1N2E36AB  -08000,410510093011,0,15251 NE CLACKAMAS ST,20,Car-Dependent,43,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,2.264,5.377178604224059e-6,421038646.21894985
0.23047622,916,0.43771964076532605,74,7688250,686900,15308 NE HALSEY ST,1N2E36AB  -07900,410510093011,0,15308 NE HALSEY ST,24,Car-Dependent,35,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,0.916,5.291005968778696e-6,173123977.8229615
0.31339305,1069,0.4696273248002263,49,7688731,685477,904 NE 155TH AVE,1N2E36AC  -04601,410510093011,0,904 NE 155TH AVE,32,Car-Dependent,48,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,1.069,7.194514462809917e-6,148585426.5115324
0.38337221,1254,0.39308344148408275,64,7688464,684696,601 NE 155TH AVE,1N2E36AC  -06300,410510093011,0,601 NE 155TH AVE,28,Car-Dependent,51,Good Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,1.254,8.80101492194674e-6,142483567.0796274
0.4663807,1596,0.45640268584218296,14,7689589,686863,15734 NE HALSEY ST,1N2E36AA  -09500,410510093011,0,15734 NE HALSEY ST,38,Car-Dependent,36,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,1.596,1.070662764003673e-5,149066545.84977466
0.20211304,2246,0.5818173226858195,49,7688205,685732,951 NE 153RD AVE,1N2E36AC  -08700,410510093011,0,951 NE 153RD AVE,23,Car-Dependent,49,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,2.246,4.639876951331497e-6,484064561.09907603
0.38071739,3194,0.6649373108517077,51,7688249,686474,1245 NE 153RD AVE,1N2E36AB  -09100,410510093011,0,1245 NE 153RD AVE,20,Car-Dependent,43,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,3.194,8.740068640955004e-6,365443354.18983626
0.22953535,2791,0.640323708662204,58,7688168,684499,15313 NE GLISAN ST,1N2E36AC  -06700,410510093011,0,15313 NE GLISAN ST,44,Car-Dependent,52,Good Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,2.791,5.269406565656566e-6,529661161.12398374
1.04325982,2645,0.4642344153978742,40,7689844,686370,1235 NE 160TH AVE,1N2E36AA  -06000,410510093011,0,1235 NE 160TH AVE,44,Car-Dependent,45,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,2.645,2.3949949954086317e-5,110438644.13373075
0.27189941,2435,0.5790516280797325,59,7687629,685557,925 NE 151ST AVE,1N2E36BD  -03800,410510093011,0,925 NE 151ST AVE,27,Car-Dependent,49,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,2.435,6.2419515610651975e-6,390102354.3964292
0.2137595,2452,0.5906946628434002,51,7688219,685467,901 NE 153RD AVE,1N2E36AC  -09000,410510093011,0,901 NE 153RD AVE,23,Car-Dependent,49,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,2.452,4.907242883379247e-6,499669581.9367092
0.22761075,1248,0.4809171708118605,71,7689284,684464,15711 NE GLISAN ST,1N2E36AD  -08100,410510093011,0,15711 NE GLISAN ST,52,Somewhat Walkable,53,Good Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,1.248,5.225223829201102e-6,238841443.12164518
0.18683827,1156,0.43332074046089913,68,7689346,685221,810 NE 157TH AVE,1N2E36AD  -09101,410510093011,0,810 NE 157TH AVE,40,Car-Dependent,50,Good Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,1.156,4.289216483011937e-6,269513092.79410475
0.69555862,3457,0.5667618464885444,25,7689455,685323,830 NE 157TH AVE,1N2E36AD  -09200,410510093011,0,830 NE 157TH AVE,40,Car-Dependent,50,Good Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,3.457,1.5967828741965107e-5,216497812.93775067
0.31053481,1328,0.4857410004675082,60,7687569,685249,15032 NE PACIFIC ST,1N2E36BD  -03300,410510093011,0,15032 NE PACIFIC ST,27,Car-Dependent,49,Some Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,1.328,7.1288983011937555e-6,186284043.32512674
0.16066841,1152,0.45810914681014603,58,7690442,685544,16120 NE HOLLADAY ST,1N2E36AD  -00300,410510093011,0,16120 NE HOLLADAY ST,42,Car-Dependent,50,Good Transit,2259,7164.309,46339,78.61885790172643,8.587870739265162,0.44267374944665777,42.70833333333333,1969,50,1.152,3.688439164370983e-6,312327233.46176136
0.78322665,2319,0.4775713286169634,58,7687677,683312,110 NE 151ST AVE,1N2E36CA  -02100,410510093012,0,110 NE 151ST AVE,55,Somewhat Walkable,53,Good Transit,1531,7700.424,61094,48.92227302416721,13.128674069235794,22.991508817766164,63.65105008077544,1975,23.700000760000002,2.319,1.7980409779614325e-5,128973701.29068004
0.27303386,2682,0.6512763286371879,62,7688732,683327,119 NE 156TH AVE,1N2E36DB  -04300,410510093012,0,119 NE 156TH AVE,48,Car-Dependent,53,Good Transit,1531,7700.424,61094,48.92227302416721,13.128674069235794,22.991508817766164,63.65105008077544,1975,23.700000760000002,2.682,6.2679949494949495e-6,427888028.246753
0.26154832,1120,0.3006332104716,64,7689364,684002,350 NE 157TH AVE,1N2E36DA  -07500,410510093012,0,350 NE 157TH AVE,55,Somewhat Walkable,54,Good Transit,1531,7700.424,61094,48.92227302416721,13.128674069235794,22.991508817766164,63.65105008077544,1975,23.700000760000002,1.12,6.004323232323233e-6,186532262.9485825
0.36834057,1658,0.5805838273123811,58,7687887,682779,11 SE 153RD AVE,1N2E36DC  -10300,410510093013,0,11 SE 153RD AVE,59,Somewhat Walkable,53,Good Transit,2868,19322.39,34917,55.99721059972106,10.216178521617852,0.5927475592747559,79.90762124711316,1978,39.20000076,1.658,8.455935950413222e-6,196075278.91918072
0.22555994,1586,0.5088838838838838,53,7680611,684245,12433 NE FLANDERS ST,1N2E35CB  -06700,410510093021,0,12433 NE FLANDERS ST,67,Somewhat Walkable,55,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.586,5.178143709825527e-6,306287366.4534581
0.50015502,2188,0.45335684486688743,51,7685054,684005,320 NE 141ST AVE,1N2E35DA  -00900,410510093021,0,320 NE 141ST AVE,41,Car-Dependent,51,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,2.188,1.1481979338842975e-5,190559478.9391497
0.1773303,1464,0.4414053470991602,59,7682806,683539,133 NE 133RD AVE,1N2E35DB  -09300,410510093021,0,133 NE 133RD AVE,45,Car-Dependent,51,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.464,4.070943526170799e-6,359621790.52310854
0.1427251,1019,0.4235646760433479,63,7681288,683444,50 NE 127TH AVE,1N2E35CA  -12400,410510093021,0,50 NE 127TH AVE,66,Somewhat Walkable,55,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.019,3.276517447199265e-6,311000938.16714793
0.2034035,816,0.42820838627700125,58,7684983,683100,14123 E BURNSIDE ST,1N2E35DA  -02300,410510093021,0,14123 E BURNSIDE ST,56,Somewhat Walkable,51,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,0.816,4.669501836547291e-6,174750975.2782032
0.23079627,1066,0.5459278111985192,54,7680761,684094,12520 NE FLANDERS ST,1N2E35CB  -07100,410510093021,0,12520 NE FLANDERS ST,67,Somewhat Walkable,55,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.066,5.298353305785124e-6,201194586.03035483
0.11688109000000001,1792,0.5859745302952429,9,7683784,683768,227 NE 137TH AVE,1N2E35DB  -01019,410510093021,0,227 NE 137TH AVE,39,Car-Dependent,49,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.792,2.6832206152433427e-6,667854141.3328708
0.32520228,1428,0.44485294117647056,87,7685331,683791,237 NE 143RD AVE,1N2E36CB  -08702,410510093021,0,237 NE 143RD AVE,27,Car-Dependent,51,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.428,7.465617079889807e-6,191276887.72661743
0.25180709,1152,0.4593056346044394,35,7685730,683826,248 NE 143RD AVE,1N2E36CB  -06300,410510093021,0,248 NE 143RD AVE,45,Car-Dependent,52,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.152,5.78069536271809e-6,199283983.62413067
0.38745117,1254,0.23736328702335205,59,7685376,683365,105 NE 143RD AVE,1N2E36CB  -08100,410510093021,0,105 NE 143RD AVE,54,Somewhat Walkable,52,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.254,8.894654958677686e-6,140983546.3911491
0.14639818,1221,0.5211173927502494,73,7682979,684443,13304 NE GLISAN ST,1N2E35DB  -05601,410510093021,0,13304 NE GLISAN ST,48,Car-Dependent,50,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.221,3.3608397612488517e-6,363302057.44361037
0.20601765,2296,0.6361150317572336,46,7683634,686627,1307 NE 136TH AVE,1N2E35AB  -04200,410510093021,0,1307 NE 136TH AVE,29,Car-Dependent,40,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,2.296,4.729514462809917e-6,485462095.1166077
0.2317432,2112,0.671484888304862,42,7683822,686413,1220 NE 136TH AVE,1N2E35AB  -02900,410510093021,0,1220 NE 136TH AVE,21,Car-Dependent,43,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,2.112,5.320091827364555e-6,396985628.9202876
0.1746996,1344,0.5398593200468933,39,7683134,684223,403 NE 134TH PL,1N2E35DB  -04800,410510093021,0,403 NE 134TH PL,42,Car-Dependent,49,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.344,4.010550964187328e-6,335116050.6377805
0.08049532,1642,0.566114448692275,9,7683933,683538,13718 NE COUCH ST,1N2E35DB  -01008,410510093021,0,13718 NE COUCH ST,43,Car-Dependent,50,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.642,1.8479182736455463e-6,888567434.7278824
0.17686517,2266,0.6082052305849471,56,7682328,683261,17 NE 131ST PL,1N2E35CA  -01700,410510093021,0,17 NE 131ST PL,36,Car-Dependent,52,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,2.266,4.060265610651974e-6,558091567.7179402
0.21081644,1790,0.5951521402784941,58,7682359,684112,333 NE 131ST PL,1N2E35CA  -07200,410510093021,0,333 NE 131ST PL,45,Car-Dependent,52,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.79,4.839679522497704e-6,369859200.7340604
0.0689175,1846,0.5853686243326138,7,7683813,684035,325 NE 137TH AVE,1N2E35DB  -00908,410510093021,0,325 NE 137TH AVE,39,Car-Dependent,49,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.846,1.582128099173554e-6,1166782892.588965
0.22810927,1515,0.5586416282469358,37,7684632,683658,208 NE 140TH AVE,1N2E35DA  -04100,410510093021,0,208 NE 140TH AVE,43,Car-Dependent,51,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.515,5.2366682736455464e-6,289306085.63167995
0.2505538,3194,0.6834056787861893,59,7683064,686860,1345 NE 134TH AVE,1N2E35AB  -08900,410510093021,0,1345 NE 134TH AVE,42,Car-Dependent,42,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,3.194,5.75192378328742e-6,555292476.1069279
0.21609651,1388,0.5744104093250203,35,7684441,683519,135 NE 140TH AVE,1N2E35DA  -08000,410510093021,0,135 NE 140TH AVE,43,Car-Dependent,51,Good Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.388,4.960893250688705e-6,279788322.3565249
0.39844306,1950,0.6529125167076273,41,7683816,686693,1314 NE 136TH AVE,1N2E35AB  -02600,410510093021,0,1314 NE 136TH AVE,29,Car-Dependent,40,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.95,9.146994031221305e-6,213184789.8166428
0.07845307,1816,0.5836040399267616,9,7683712,683539,13616 NE COUCH ST,1N2E35DB  -01002,410510093021,0,13616 NE COUCH ST,44,Car-Dependent,49,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.816,1.8010346648301193e-6,1008309298.7948081
0.12470946,1981,0.6173738653156006,17,7683618,683469,122 NE 136TH AVE,1N2E35DB  -01302,410510093021,0,122 NE 136TH AVE,44,Car-Dependent,49,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.981,2.8629352617079887e-6,691947186.6849556
0.26500604,1766,0.600971547536433,39,7683321,684323,412 NE 134TH PL,1N2E35DB  -04000,410510093021,0,412 NE 134TH PL,43,Car-Dependent,48,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.766,6.083701561065198e-6,290283798.8145478
0.09941286,1925,0.5936335929563156,7,7683683,683995,13613 NE DAVIS CT,1N2E35DB  -00903,410510093021,0,13613 NE DAVIS CT,39,Car-Dependent,49,Some Transit,2857,3518.758,46023,68.25341267063352,5.390269513475674,13.825691284564229,45.41871921182266,1972,35.29999924,1.925,2.2822052341597797e-6,843482422.696621
0.18115193,1320,0.5206489675516224,60,7681410,686209,12721 NE HASSALO ST,1N2E35BA  -10100,410510093022,0,12721 NE HASSALO ST,64,Somewhat Walkable,49,Some Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.32,4.158676078971534e-6,317408707.70739233
0.17638971,981,0.47394262467559795,60,7680838,685613,900 NE 125TH AVE,1N2E35BC  -06200,410510093022,0,900 NE 125TH AVE,66,Somewhat Walkable,52,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,0.981,4.049350550964187e-6,242261070.67129937
0.230116,1758,0.5392543194907548,60,7680996,685091,701 NE 127TH AVE,1N2E35BC  -08400,410510093022,0,701 NE 127TH AVE,65,Somewhat Walkable,53,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.758,5.282736455463728e-6,332782075.12732714
0.23779235,1700,0.4940079893475366,60,7681206,685628,902 NE 127TH AVE,1N2E35BC  -09700,410510093022,0,902 NE 127TH AVE,66,Somewhat Walkable,52,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.7,5.458961202938476e-6,311414559.80396336
0.1635483,762,0.3473172488296723,63,7680145,685771,12227 NE HOLLADAY PL,1N2E35BC  -01100,410510093022,0,12227 NE HOLLADAY PL,73,Very Walkable,52,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,0.762,3.7545523415977963e-6,202953622.8747104
0.45537085,2316,0.4469466423209576,60,7682214,685065,13035 NE OREGON ST,1N2E35BD  -07300,410510093022,0,13035 NE OREGON ST,49,Car-Dependent,51,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,2.316,1.0453876262626263e-5,221544615.7785462
0.21013092,1120,0.515785396087546,58,7682380,686239,1129 NE 131ST PL,1N2E35BA  -05400,410510093022,0,1129 NE 131ST PL,51,Somewhat Walkable,47,Some Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.12,4.82394214876033e-6,232175255.3122596
0.19549024,962,0.4875238566480526,58,7681990,685601,12931 NE PACIFIC ST,1N2E35BD  -01700,410510093022,0,12931 NE PACIFIC ST,49,Car-Dependent,49,Some Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,0.962,4.487838383838384e-6,214357095.2698201
0.18575143,1720,0.5256477361947134,62,7681342,686467,12703 NE MULTNOMAH ST,1N2E35BA  -09400,410510093022,0,12703 NE MULTNOMAH ST,64,Somewhat Walkable,49,Some Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.72,4.264266069788797e-6,403351941.8935294
0.24276833,2552,0.6164134659062231,60,7680681,685558,841 NE 125TH AVE,1N2E35BC  -02300,410510093022,0,841 NE 125TH AVE,70,Somewhat Walkable,52,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,2.552,5.573193985307622e-6,457906185.7038766
0.16959463,1008,0.3826063782535311,62,7681816,687058,12830 NE HALSEY ST,1N2E35BA  -00900,410510093022,0,12830 NE HALSEY ST,66,Somewhat Walkable,39,Some Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.008,3.893356978879706e-6,258902537.1852871
0.1795202,1320,0.45349012513191617,60,7681327,686061,12704 NE HASSALO ST,1N2E35BA  -10300,410510093022,0,12704 NE HASSALO ST,64,Somewhat Walkable,49,Some Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.32,4.121216712580349e-6,320293760.81354636
0.1762084,1300,0.5577047826856165,52,7681121,686729,12623 NE WASCO ST,1N2E35BB  -05000,410510093022,0,12623 NE WASCO ST,74,Very Walkable,47,Some Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.3,4.0451882460973365e-6,321369469.33290356
0.09461851,1350,0.5201853077432164,12,7681675,685384,808 NE 128TH AVE,1N2E35BD  -06602,410510093022,0,808 NE 128TH AVE,55,Somewhat Walkable,52,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.35,2.1721421028466484e-6,621506299.3488271
0.18885556,1702,0.47456914670029426,58,7682119,685655,13009 NE PACIFIC ST,1N2E35BD  -00500,410510093022,0,13009 NE PACIFIC ST,49,Car-Dependent,49,Some Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.702,4.335527089072544e-6,392570491.4380069
0.24921801,1226,0.48551028979420413,60,7681684,685615,908 NE 128TH AVE,1N2E35BD  -01200,410510093022,0,908 NE 128TH AVE,54,Somewhat Walkable,50,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.226,5.7212582644628095e-6,214288525.93759176
0.16600914,1056,0.3466142739650918,64,7681163,685895,12630 NE HOLLADAY ST,1N2E35BB  -07601,410510093022,0,12630 NE HOLLADAY ST,66,Somewhat Walkable,52,Good Transit,1686,7003.021,45184,71.70818505338077,3.9145907473309607,9.905100830367735,44.21553090332805,1958,35.29999924,1.056,3.8110454545454544e-6,277089321.70843124
0.15006407,1600,0.5782632743362832,30,7688357,688896,15222 NE EUGENE ST,1N2E25DB  -09900,410510094001,0,15222 NE EUGENE ST,25,Car-Dependent,37,Some Transit,1112,4535.931,32361,88.3093525179856,3.8669064748201443,0,8.256880733944955,1987,50,1.6,3.444997015610652e-6,464441621.5020691
0.11963023,1382,0.5064728932096623,34,7688200,688993,2211 NE 152ND AVE,1N2E25DB  -09600,410510094001,0,2211 NE 152ND AVE,24,Car-Dependent,36,Some Transit,1112,4535.931,32361,88.3093525179856,3.8669064748201443,0,8.256880733944955,1987,50,1.382,2.7463321854912766e-6,503216620.08005834
0.12648979,1347,0.5280342497549905,26,7688638,689283,2239 NE 154TH AVE,1N2E25DB  -11100,410510094001,0,2239 NE 154TH AVE,21,Car-Dependent,37,Some Transit,1112,4535.931,32361,88.3093525179856,3.8669064748201443,0,8.256880733944955,1987,50,1.347,2.903806014692378e-6,463873961.68497086
